energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,type,uri,title,artist,album,predictions
0.621,0.124,89.28200000000001,0.39399999999999996,0.653,0.0,4,0.747,4,253935,-9.115,0.306,0,audio_features,spotify:track:5pJnRLlzUcRxrtYgfdUwvg,30 for 30 Freestyle,Drake,What A Time To Be Alive,0.8624736377632867
0.6759999999999999,0.251,131.938,0.27699999999999997,0.00179,0.0,4,0.769,8,217707,-6.48,0.304,0,audio_features,spotify:track:31ZaSoek4y74F6HPhXylr8,Big Rings,Drake,What A Time To Be Alive,0.8627039920045968
0.5870000000000001,0.0835,149.993,0.33799999999999997,0.27899999999999997,0.0,4,0.899,11,214467,-7.8660000000000005,0.49,0,audio_features,spotify:track:1iSZPndzmY6NvL1jAtIvY1,I'm Upset,Drake,Scorpion,0.8642273197215891
0.22899999999999998,0.113,111.887,0.0333,0.5579999999999999,0.0413,4,0.61,11,186293,-12.36,0.19,0,audio_features,spotify:track:3oQV2LqDmYJu6zkULJT1uj,4422,Drake,More Life,0.8664349706722655
0.6970000000000001,0.469,164.12599999999998,0.039,0.006529999999999999,0.0,4,0.45299999999999996,1,296040,-4.7589999999999995,0.0486,1,audio_features,spotify:track:4HGoHFPqYbUOVx9KPSRNMk,Champion,Nicki Minaj,Pink Friday ... Roman Reloaded,0.8668911638861494
0.41600000000000004,0.114,159.109,0.387,0.46399999999999997,0.0,4,0.735,8,350621,-7.939,0.22899999999999998,1,audio_features,spotify:track:1WvBza6fVzy7OK2JbWKRyn,Successful,Drake,So Far Gone,0.8706374443458758
0.649,0.0886,147.941,0.239,0.317,0.0,4,0.72,5,338920,-5.187,0.243,0,audio_features,spotify:track:4QKMuKPhCK8Aji8MaeJL4T,"Deuces Remix - f/Drake, Kanye West & André 3000 - Explicit Version",Chris Brown,Deuces Remix,0.8727071945530815
0.34700000000000003,0.087,84.98700000000001,0.0636,0.0511,2.43e-06,4,0.7170000000000001,11,235477,-10.265,0.0589,0,audio_features,spotify:track:1wZqJM5FGDEl3FjHDxDyQd,Come and See Me (feat. Drake),PARTYNEXTDOOR,PARTYNEXTDOOR 3 (P3),0.875455922151333
0.235,0.107,99.906,0.0541,0.618,0.000144,4,0.69,7,320400,-8.651,0.37799999999999995,1,audio_features,spotify:track:7cTrekacPXjNTQuEJGN4Ee,Jungle,Drake,If You're Reading This It's Too Late,0.8785724404927571
0.5710000000000001,0.153,103.521,0.2,0.0173,1.11e-06,4,0.9159999999999999,10,183695,-8.241,0.498,0,audio_features,spotify:track:0lDBERpbbSfh3og8dSszfj,For Free,DJ Khaled,For Free,0.8786997480397475
0.405,0.0707,139.976,0.225,0.11900000000000001,0.000118,4,0.85,7,190312,-7.5089999999999995,0.344,0,audio_features,spotify:track:5tFep7dXGd7vEJ668wTPux,Both (feat. Drake),Gucci Mane,The Return of East Atlanta Santa,0.8812516613748653
0.5710000000000001,0.534,172.105,0.478,0.38,0.0,4,0.748,11,181933,-7.916,0.5529999999999999,1,audio_features,spotify:track:39h7qYbmksGgxQzDH9X7Aq,Energy,Drake,If You're Reading This It's Too Late,0.8870910858616349
0.725,0.0821,128.04,0.0676,0.574,0.0,4,0.802,0,225000,-5.965,0.598,0,audio_features,spotify:track:1iLv1ieT9BZ3qsti9yTCnG,Odio,Romeo Santos,"Fórmula, Vol. 2 (Deluxe Edition)",0.8877259776806193
0.36200000000000004,0.109,122.04299999999999,0.055,0.157,0.0,4,0.7090000000000001,11,251860,-9.814,0.113,1,audio_features,spotify:track:0PXp9QxBfSKGGpWUNaws2X,Drama (feat. Drake),Roy Woods,Exis,0.8927709965754487
0.519,0.131,160.003,0.223,0.000394,0.0006900000000000001,4,0.8420000000000001,0,180000,-9.255,0.249,1,audio_features,spotify:track:3nR43A2UqJAkYzbYfIHRGa,I'm The Plug,Drake,What A Time To Be Alive,0.894934787826514
0.485,0.0805,82.992,0.24,0.0335,0.0,4,0.885,4,211643,-8.491,0.293,0,audio_features,spotify:track:6SENBySbsV1rMUImLhqRZu,Live From The Gutter,Drake,What A Time To Be Alive,0.8949745910810626
0.47700000000000004,0.58,82.046,0.183,0.168,0.0,4,0.632,0,236360,-5.8020000000000005,0.433,0,audio_features,spotify:track:5Ggfa9cpkpfp5D6Rg0Yyw1,Come Thru,Drake,Nothing Was The Same (Deluxe),0.9001723019076732
0.48,0.11599999999999999,86.976,0.35600000000000004,0.00854,0.0,4,0.893,1,170638,-3.728,0.382,0,audio_features,spotify:track:4rujbg8RNFitwtkv1qEq4K,Back To Back,Drake,Back To Back,0.900248923828495
0.451,0.10800000000000001,85.417,0.249,0.152,0.0537,4,0.81,10,157600,-6.348,0.359,0,audio_features,spotify:track:0SVsEdvot6vU4byv5yW0oj,That’s How You Feel,Drake,Scorpion,0.9018443452536221
0.738,0.28600000000000003,143.161,0.07200000000000001,0.0112,0.0,4,0.6709999999999999,10,248227,-5.327999999999999,0.212,0,audio_features,spotify:track:4hjloKONMQyJHOmSzAwuAq,Tony Montana,Future,Pluto,0.9025545201363477
0.674,0.12,105.096,0.0499,0.0644,1.83e-05,4,0.8959999999999999,10,219227,-6.89,0.516,0,audio_features,spotify:track:1H6FVVPoDB5R9SOkPLW2zz,Truffle Butter,Nicki Minaj,Truffle Butter,0.9043488540788812
0.405,0.105,154.984,0.14,0.0306,0.00698,4,0.909,6,238613,-8.133,0.455,0,audio_features,spotify:track:2Vx8E3K5icPZR7OCklWBXX,Nonstop,Drake,Scorpion,0.908008261838353
0.321,0.1,94.994,0.0571,0.132,0.00028900000000000003,4,0.807,0,182080,-8.147,0.305,0,audio_features,spotify:track:590bUp2TKTfTS9NfiD4Nmn,Finesse,Drake,Scorpion,0.9087691230504084
0.47,0.11800000000000001,76.056,0.139,0.0153,0.0,4,0.755,1,184960,-8.72,0.0604,1,audio_features,spotify:track:4uloft7ZE54WflsuqFmjC7,Elevate,Drake,Scorpion,0.9094147454768517
0.507,0.24100000000000002,100.01700000000001,0.0445,0.0741,3.21e-05,4,0.7170000000000001,4,199020,-8.595,0.198,0,audio_features,spotify:track:7bPLo5Fv7h15E2fW3g1mVQ,Wanna Know Remix (feat. Drake),Dave,Wanna Know Remix (feat. Drake),0.912980534878768
0.45299999999999996,0.14,161.997,0.33799999999999997,0.0933,0.0,4,0.813,1,208027,-6.941,0.191,1,audio_features,spotify:track:5nN8BwAQDJDguq7Dpd3JQQ,Where Ya At,Future,DS2 (Deluxe),0.9134224298810173
0.493,0.0666,140.007,0.128,0.0606,7.950000000000001e-05,4,0.8340000000000001,5,252017,-6.567,0.28,0,audio_features,spotify:track:53HIIqV64NIKyyGllfKvzu,Both (feat. Drake & Lil Wayne) - Remix,Gucci Mane,Both (feat. Drake & Lil Wayne) [Remix],0.913659032115173
0.599,0.105,137.02200000000002,0.141,0.226,0.0489,4,0.82,10,265038,-9.796,0.35600000000000004,0,audio_features,spotify:track:1XWcdNQvGrX32fH09CwuWI,100it Racks,Future,Project E.T.,0.9144005294882879
0.49,0.142,83.508,0.251,0.0125,0.00101,4,0.895,10,227727,-10.31,0.257,0,audio_features,spotify:track:24BSTATmWEmrPOgEM17bfN,No Shopping,French Montana,No Shopping,0.9160311453644772
0.217,0.106,92.007,0.0387,0.847,0.000123,4,0.6890000000000001,9,206027,-13.539000000000001,0.272,0,audio_features,spotify:track:2RAeY8dPj6KmStROfEigjV,Peak,Drake,Scorpion,0.9175110441132289
0.456,0.105,133.05100000000002,0.127,0.215,2.41e-06,4,0.7240000000000001,7,212947,-10.009,0.0481,1,audio_features,spotify:track:1WRy5l3TwrwlzNmB5bOeKw,Pop Style,Drake,Views,0.91942278067209
0.5920000000000001,0.111,97.20100000000001,0.129,0.0384,1.86e-05,4,0.794,8,177827,-6.973,0.177,1,audio_features,spotify:track:5i70f6KOnmtRCbutYnLvVC,Over Here - feat. Drake,PARTYNEXTDOOR,PARTYNEXTDOOR,0.9195457948860658
0.28300000000000003,0.115,97.04,0.0846,0.111,0.0172,4,0.7659999999999999,8,219692,-10.33,0.14400000000000002,0,audio_features,spotify:track:5ACkknqH2GcrVtmBB7LaRv,Teenage Fever,Drake,More Life,0.9196267398341595
0.506,0.0922,119.954,0.469,0.359,0.0,4,0.866,8,312187,-6.912999999999999,0.272,0,audio_features,spotify:track:6OTaps5Xn8XEWraT29bAwW,Only,Nicki Minaj,Only,0.921280885710523
0.54,0.20600000000000002,112.75399999999999,0.10300000000000001,0.336,0.0,3,0.805,11,186027,-9.299,0.41200000000000003,0,audio_features,spotify:track:7d485yHrFG6NxY9Zx08oyq,"Faith, Pt. 2",Kos,Muchmusic Presents: K-Os Live,0.9213403212921263
0.721,0.10400000000000001,123.01100000000001,0.0514,0.0945,0.391,4,0.7809999999999999,5,250337,-9.133,0.8490000000000001,0,audio_features,spotify:track:5WHVJ7MILL1r5xs8hDfJ4i,Get It Together,Drake,More Life,0.9269787535923604
0.301,0.08900000000000001,100.51899999999999,0.237,0.11699999999999999,0.0,4,0.915,2,190595,-7.657,0.35100000000000003,1,audio_features,spotify:track:0MAubp6s6yJTTaVQtX0VVB,Right Hand,Drake,Right Hand,0.93193681071016
0.384,0.708,162.097,0.375,0.2,0.0,4,0.688,9,206120,-8.824,0.43200000000000005,0,audio_features,spotify:track:1kLsyb2tgz9N5Qkr6QAK3t,Glow,Drake,More Life,0.9333954920092805
0.48200000000000004,0.44799999999999995,181.995,0.139,0.006229999999999999,0.0144,4,0.735,8,217933,-9.445,0.315,1,audio_features,spotify:track:0bAkKNCQfWkexHFn7fIKns,In My Feelings,Drake,Scorpion,0.9359125880121147
0.631,0.10800000000000001,145.968,0.205,0.0717,0.0,4,0.909,9,276147,-5.447,0.39399999999999996,1,audio_features,spotify:track:1jr1BnpXymcf2i97mTR8tJ,Walk It Talk It,Migos,Culture II,0.9365758444657578
0.46299999999999997,0.109,111.98,0.0396,0.256,0.085,4,0.809,11,298941,-11.377,0.364,1,audio_features,spotify:track:7hDc8b7IXETo14hHIHdnhd,Passionfruit,Drake,More Life,0.9378220100709512
0.621,0.136,118.891,0.28300000000000003,0.315,0.0,4,0.789,10,252040,-7.685,0.158,0,audio_features,spotify:track:1bzM1cd6oqFozdr4wK6HdR,Blessings,Big Sean,Dark Sky Paradise,0.9389051238527126
0.6729999999999999,0.45899999999999996,124.978,0.158,0.00595,0.0,4,0.6990000000000001,2,308333,-6.337000000000001,0.231,1,audio_features,spotify:track:5oVlbbiKGdGeZkWCFy0mqk,No New Friends - SFTB Remix,DJ Khaled,Suffering From Success (Deluxe Version),0.9445205472715006
0.41200000000000003,0.342,114.413,0.225,0.196,0.0,4,0.733,11,275840,-8.687000000000001,0.179,0,audio_features,spotify:track:2WzpOMkCaakq1T3luPCjLH,Know Yourself,Drake,If You're Reading This It's Too Late,0.9464496375141532
0.6990000000000001,0.24600000000000002,99.991,0.044000000000000004,0.0011300000000000001,0.000779,4,0.703,2,255787,-7.322,0.0393,1,audio_features,spotify:track:28XwBLUtFxOGoWzovwsdyJ,9,Drake,Views,0.9476350169057415
0.618,0.34299999999999997,138.014,0.247,0.00456,0.0,4,0.755,7,305800,-6.575,0.159,1,audio_features,spotify:track:6KP7BkNhSpVM2OcVYxuT8V,Made Men,DJ Rell,DJ Rell Presents: Dope Boy Flows,0.9481935107447608
0.6709999999999999,0.261,104.038,0.254,0.17600000000000002,0.0,4,0.8540000000000001,11,193893,-6.303,0.366,1,audio_features,spotify:track:3ZLGTV6JNrVKiSp7P3Ngb8,The One,Mary J. Blige,Stronger withEach Tear,0.9487339687112452
0.727,0.11199999999999999,107.37100000000001,0.0606,0.0864,0.00406,4,0.8009999999999999,0,234373,-4.687,0.218,1,audio_features,spotify:track:5EnYT6F7wEcdege6mDHEfO,Signs,Drake,Signs,0.9500131839604942
0.633,0.368,129.97,0.16899999999999998,0.0259,0.0,4,0.785,7,209413,-8.222999999999999,0.244,1,audio_features,spotify:track:7JnEdTyLhvRAZUg8z53Gx3,Hype,Drake,Views,0.9522203545199471
0.619,0.35100000000000003,103.98899999999999,0.0532,0.00784,0.004229999999999999,4,0.7909999999999999,1,173987,-5.886,0.371,1,audio_features,spotify:track:1xznGGDReH1oQq0xzbwXa3,One Dance,Drake,Views,0.9522368534371036
0.48200000000000004,0.111,92.023,0.18100000000000002,0.281,0.0,4,0.8420000000000001,10,337640,-8.846,0.205,0,audio_features,spotify:track:0MirjRAnvfJr3pumGsTwMi,Believe Me,Lil Wayne,Believe Me,0.9525719925699824
0.377,0.19,133.996,0.33899999999999997,0.0126,0.0,4,0.888,7,162800,-10.142000000000001,0.126,0,audio_features,spotify:track:1Jrj3k5L36dPkU6KAclU7g,Blue Tint,Drake,Scorpion,0.9529685051614005
0.318,0.111,151.968,0.40299999999999997,0.23399999999999999,5.08e-06,4,0.878,6,254779,-5.81,0.214,0,audio_features,spotify:track:6rNVR6kOZwn6Q3EW6tvkgi,Bring It Back (with Drake & Mike WiLL Made-It),Trouble,Bring It Back (with Drake & Mike WiLL Made-It),0.9559079731938457
0.449,0.55,77.167,0.10800000000000001,0.0329,7.840000000000001e-05,4,0.754,7,198973,-9.212,0.35,1,audio_features,spotify:track:2VWbHHhWnMzKWPUs4IEEW9,God's Plan,Drake,Scorpion,0.9573721716173853
0.42700000000000005,0.0818,96.023,0.107,0.0703,0.00033,4,0.9259999999999999,10,268480,-7.584,0.305,0,audio_features,spotify:track:31LIXek4OCRgKJn4RWg5Yb,Used To,Drake,If You're Reading This It's Too Late,0.9586373882914789
0.491,0.5710000000000001,141.97899999999998,0.439,0.0681,0.0,4,0.736,10,218674,-6.892,0.203,0,audio_features,spotify:track:3LBBQH0CWnrG3kSvSmzArK,Free Smoke,Drake,More Life,0.9603526074525905
0.44299999999999995,0.276,136.078,0.264,0.0172,0.0,4,0.925,1,236615,-8.216000000000001,0.35,1,audio_features,spotify:track:2jG6ifTWXk0AvonlgcXGgZ,Portland,Drake,More Life,0.9619664537775681
0.521,0.564,103.985,0.204,0.0118,0.0,4,0.797,1,306173,-8.21,0.391,1,audio_features,spotify:track:1dDFQi1sE3TgPJrLIsMDGl,Grindin',Lil Wayne,Grindin',0.9620008839087696
0.5429999999999999,0.23399999999999999,140.029,0.128,0.0031100000000000004,6.85e-06,4,0.889,2,231231,-7.666,0.314,1,audio_features,spotify:track:3iZ8223bfKeY87iTdcRMtJ,Digital Dash,Drake,What A Time To Be Alive,0.9627906461923194
0.705,0.33899999999999997,132.05,0.243,0.0218,0.0,4,0.845,6,246047,-4.271,0.33399999999999996,0,audio_features,spotify:track:0XGLsSU6wtfnKXiMNvQr61,Versace (Remix),Migos,Versace (feat. Drake) [Remix] - Single,0.9644647800132747
0.912,0.65,137.998,0.113,0.0596,0.0,4,0.7390000000000001,2,304880,-1.253,0.5820000000000001,1,audio_features,spotify:track:3i43sen71xwqz3nfy9fLus,Pop That,French Montana,Pop That,0.9678954333027641
0.51,0.0797,123.961,0.185,0.0836,0.0658,4,0.9109999999999999,2,261733,-10.786,0.191,1,audio_features,spotify:track:4OURH8h9ylAU1aD4eSspiI,No Complaints,Metro Boomin,No Complaints,0.9693132319412265
0.608,0.5329999999999999,97.06299999999999,0.23399999999999999,0.0671,0.0,4,0.9129999999999999,10,149569,-6.8389999999999995,0.578,0,audio_features,spotify:track:3GIlkmoqNZ3FC406hjYWOj,No Long Talk,Drake,More Life,0.9726296604840382
0.391,0.0945,131.018,0.063,0.0317,0.000502,4,0.877,1,189230,-8.196,0.122,1,audio_features,spotify:track:2ExePm1EBdSJkr4Y4Nc50z,Gyalchester,Drake,More Life,0.9727439992629893
0.5529999999999999,0.514,139.023,0.276,0.0788,3.17e-06,4,0.865,1,272453,-7.0120000000000005,0.44299999999999995,1,audio_features,spotify:track:0WtVtCK5SEFvyyA5V8D9CI,No Frauds,Nicki Minaj,No Frauds,0.9728675575261199
0.23399999999999999,0.358,96.882,0.159,0.332,0.00156,4,0.7659999999999999,11,153725,-7.544,0.256,0,audio_features,spotify:track:1bJlwtRVds707na4C02LAj,Nothings Into Somethings,Drake,More Life,0.9743062009643189
0.272,0.175,116.036,0.040999999999999995,0.0366,0.0,4,0.7659999999999999,0,262453,-5.696000000000001,0.037000000000000005,1,audio_features,spotify:track:3jipFRgLyKK0oJoG1pKicx,Jaded,Drake,Scorpion,0.9745656852396194
0.48200000000000004,0.11,136.015,0.0356,0.48100000000000004,0.0457,4,0.7759999999999999,1,247893,-11.267999999999999,0.128,1,audio_features,spotify:track:0w1ZtnzQmtmuuoKxHT0pLL,Summer Games,Drake,Scorpion,0.9767366832024135
0.317,0.11,103.001,0.0583,0.49700000000000005,0.0128,4,0.825,10,245787,-12.39,0.136,1,audio_features,spotify:track:36ONiya0OANYknz0GgJmwB,Don’t Matter To Me,Drake,Scorpion,0.9768412534581629
0.373,0.28800000000000003,123.081,0.10400000000000001,0.762,0.00202,4,0.735,11,107673,-10.478,0.237,1,audio_features,spotify:track:0kzMtLeKUU7tmAUq2xh7WC,Jorja Interlude,Drake,More Life,0.9802271354261296
0.6,0.132,119.98700000000001,0.0435,0.0189,0.0143,4,0.875,1,162638,-6.818,0.0906,1,audio_features,spotify:track:21kVlWTlFf8dO8N2aTzlof,KMT,Drake,More Life,0.9839335639955541
0.521,0.607,105.992,0.166,0.245,0.00545,4,0.8390000000000001,7,205163,-10.45,0.33,1,audio_features,spotify:track:0ZaSipkjXePTkzOQW29rxt,Madiba Riddim,Drake,More Life,0.989712928296547
0.515,0.446,141.009,0.271,0.247,0.0,4,0.888,1,225893,-6.246,0.264,1,audio_features,spotify:track:5S1IUPueD0xE0vj4zU3nSf,Bigger Than You (feat. Drake & Quavo),2 Chainz,Bigger Than You feat. Drake & Quavo,0.992098643083875
0.43799999999999994,0.649,133.958,0.152,0.0212,0.0,3,0.8340000000000001,0,189853,-9.577,0.207,1,audio_features,spotify:track:7juAP7GZBF0Dtm0qqLSWOJ,Still Here,Drake,Views,0.9927207428781883
0.506,0.371,110.01700000000001,0.0588,0.0149,3.5600000000000005e-05,4,0.905,2,177840,-8.597999999999999,0.122,1,audio_features,spotify:track:0kCYaxWtR15Ljm0rvVvPQw,Madonna,Drake,If You're Reading This It's Too Late,0.9934274786951011
