energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,type,uri,title,artist,album,predictions
0.48,0.11599999999999999,86.976,0.35600000000000004,0.00854,0.0,4,0.893,1,170638,-3.728,0.382,0,audio_features,spotify:track:4rujbg8RNFitwtkv1qEq4K,Back To Back,Drake,Back To Back,0.8645214609149549
0.48200000000000004,0.44799999999999995,181.995,0.139,0.006229999999999999,0.0144,4,0.735,8,217933,-9.445,0.315,1,audio_features,spotify:track:0bAkKNCQfWkexHFn7fIKns,In My Feelings,Drake,Scorpion,0.8649571732657375
0.623,0.462,98.91799999999999,0.365,0.281,0.0,5,0.57,1,231210,-7.852,0.28,1,audio_features,spotify:track:7KYvXOlM9mDAfUGZ322WZo,Free Spirit,Empire,Power 16,0.8673733741406121
0.599,0.105,137.02200000000002,0.141,0.226,0.0489,4,0.82,10,265038,-9.796,0.35600000000000004,0,audio_features,spotify:track:1XWcdNQvGrX32fH09CwuWI,100it Racks,Future,Project E.T.,0.8678460031237696
0.479,0.302,140.089,0.18600000000000003,0.0039,5.3e-06,4,0.759,11,195813,-10.65,0.34700000000000003,1,audio_features,spotify:track:3Yw09dj3cTXsAzlLjgBfIP,Talk Up,Drake,Scorpion,0.8705911570563818
0.755,0.114,93.685,0.5,0.139,1.3699999999999998e-05,4,0.5379999999999999,2,433800,-6.766,0.261,1,audio_features,spotify:track:4RI9eX7jNcdaQOJifn7t6z,Pound Cake / Paris Morton Music 2,Drake,Nothing Was The Same (Deluxe),0.8717551601681354
0.6709999999999999,0.261,104.038,0.254,0.17600000000000002,0.0,4,0.8540000000000001,11,193893,-6.303,0.366,1,audio_features,spotify:track:3ZLGTV6JNrVKiSp7P3Ngb8,The One,Mary J. Blige,Stronger withEach Tear,0.8730685373324969
0.693,0.11199999999999999,170.982,0.45,0.24600000000000002,0.0,4,0.618,7,283551,-5.943,0.45399999999999996,0,audio_features,spotify:track:1JxV2A7IFlmosxlCckJ8Yc,Do Not Disturb,Drake,More Life,0.8775138509006901
0.488,0.64,193.39700000000002,0.42200000000000004,0.0017100000000000001,0.0,4,0.386,1,247947,-7.303,0.217,0,audio_features,spotify:track:7udsBKuqnJ5csWTAkR0vEI,We'll Be Fine,Drake,Take Care (Deluxe),0.8820206010525102
0.405,0.0707,139.976,0.225,0.11900000000000001,0.000118,4,0.85,7,190312,-7.5089999999999995,0.344,0,audio_features,spotify:track:5tFep7dXGd7vEJ668wTPux,Both (feat. Drake),Gucci Mane,The Return of East Atlanta Santa,0.8827235716423166
0.593,0.12300000000000001,84.76299999999999,0.284,0.134,0.0,4,0.685,9,136187,-9.083,0.14400000000000002,0,audio_features,spotify:track:71SEHJPt1iDwGkBhUOAXDP,Survival,Drake,Scorpion,0.8878892740475222
0.551,0.386,124.95700000000001,0.353,0.08,0.0,4,0.813,6,250770,-7.605,0.598,0,audio_features,spotify:track:7IVQ3HgoP3SRoJqxym4nBD,Ice Melts,Drake,More Life,0.8932945949222805
0.521,0.179,108.025,0.28,0.0136,0.0,4,0.8009999999999999,4,334360,-9.871,0.41200000000000003,0,audio_features,spotify:track:46MFlm7p0Vqd0eXmLtDlN4,100 (feat. Drake),The Game,The Documentary 2,0.8943223644036046
0.657,0.0932,189.99200000000002,0.237,0.0007379999999999999,3.34e-06,4,0.777,1,226107,-6.434,0.245,1,audio_features,spotify:track:739vCwA3EpBSkk3uDsI2wB,Lemon - Drake Remix,N.E.R.D,Lemon (Drake Remix),0.895077516760774
0.456,0.105,133.05100000000002,0.127,0.215,2.41e-06,4,0.7240000000000001,7,212947,-10.009,0.0481,1,audio_features,spotify:track:1WRy5l3TwrwlzNmB5bOeKw,Pop Style,Drake,Views,0.8951455583924071
0.545,0.0859,77.125,0.48200000000000004,0.31,0.0,4,0.748,1,127817,-12.276,0.851,1,audio_features,spotify:track:1nottDE1NL5MSSWrlx5Xs7,July,Champagne Pa,Closer To My Dreams,0.8972314946942226
0.48200000000000004,0.19699999999999998,160.02700000000002,0.231,0.0173,7.1e-06,4,0.691,1,241400,-11.14,0.305,1,audio_features,spotify:track:2YuurylylBcB0fJ8ho5soN,Childs Play,Drake,Views,0.8974960334469253
0.506,0.371,110.01700000000001,0.0588,0.0149,3.5600000000000005e-05,4,0.905,2,177840,-8.597999999999999,0.122,1,audio_features,spotify:track:0kCYaxWtR15Ljm0rvVvPQw,Madonna,Drake,If You're Reading This It's Too Late,0.8997266631996006
0.373,0.28800000000000003,123.081,0.10400000000000001,0.762,0.00202,4,0.735,11,107673,-10.478,0.237,1,audio_features,spotify:track:0kzMtLeKUU7tmAUq2xh7WC,Jorja Interlude,Drake,More Life,0.9004011607825609
0.467,0.135,95.024,0.301,0.5429999999999999,0.0,4,0.823,0,310933,-10.394,0.618,0,audio_features,spotify:track:2xpoTj7AeSFVuvD0ibD3Pg,No Tellin',Drake,If You're Reading This It's Too Late,0.9007213046108359
0.485,0.0805,82.992,0.24,0.0335,0.0,4,0.885,4,211643,-8.491,0.293,0,audio_features,spotify:track:6SENBySbsV1rMUImLhqRZu,Live From The Gutter,Drake,What A Time To Be Alive,0.9026934525512802
0.48200000000000004,0.11,136.015,0.0356,0.48100000000000004,0.0457,4,0.7759999999999999,1,247893,-11.267999999999999,0.128,1,audio_features,spotify:track:0w1ZtnzQmtmuuoKxHT0pLL,Summer Games,Drake,Scorpion,0.9049832523812875
0.48200000000000004,0.111,92.023,0.18100000000000002,0.281,0.0,4,0.8420000000000001,10,337640,-8.846,0.205,0,audio_features,spotify:track:0MirjRAnvfJr3pumGsTwMi,Believe Me,Lil Wayne,Believe Me,0.9071008864319023
0.301,0.08900000000000001,100.51899999999999,0.237,0.11699999999999999,0.0,4,0.915,2,190595,-7.657,0.35100000000000003,1,audio_features,spotify:track:0MAubp6s6yJTTaVQtX0VVB,Right Hand,Drake,Right Hand,0.9071589017786049
0.618,0.34299999999999997,138.014,0.247,0.00456,0.0,4,0.755,7,305800,-6.575,0.159,1,audio_features,spotify:track:6KP7BkNhSpVM2OcVYxuT8V,Made Men,DJ Rell,DJ Rell Presents: Dope Boy Flows,0.913043970723624
0.465,0.5670000000000001,143.015,0.235,0.0555,0.0,4,0.5660000000000001,2,224720,-11.714,0.177,1,audio_features,spotify:track:6Z01gUquJsjJC67uNWm6P0,Shot For Me,Drake,Take Care (Deluxe),0.9168903615602807
0.41200000000000003,0.342,114.413,0.225,0.196,0.0,4,0.733,11,275840,-8.687000000000001,0.179,0,audio_features,spotify:track:2WzpOMkCaakq1T3luPCjLH,Know Yourself,Drake,If You're Reading This It's Too Late,0.9169094538139216
0.612,0.664,118.844,0.442,0.0303,0.0,5,0.54,1,267624,-10.683,0.47200000000000003,0,audio_features,spotify:track:7j9xi8N0gbYG9rXwqQ7gBG,The Winner,Champagne Pa,Closer To My Dreams,0.9202627812884836
0.617,0.14800000000000002,93.945,0.591,0.223,0.00688,4,0.745,8,106627,-7.642,0.802,0,audio_features,spotify:track:2wPcX8yxKCYXIsTjzNSZWO,Share,Slakah The Beatchild,Soul Movement Vol I,0.9207709174911207
0.5720000000000001,0.24600000000000002,135.95600000000002,0.37799999999999995,0.157,0.0,4,0.779,6,300160,-9.985,0.647,0,audio_features,spotify:track:3MLOAIJNWWS8FQpvdaiKR7,Poetic Justice,Kendrick Lamar,"good kid, m.A.A.d city (Deluxe)",0.9220577341882408
0.599,0.21899999999999997,167.90900000000002,0.327,0.317,0.0,3,0.727,1,197133,-6.941,0.386,1,audio_features,spotify:track:0Y0TOsE1q11qgbi7c5WZsG,R.I.C.O. (feat. Drake),Meek Mill,Dreams Worth More Than Money,0.9233932432302452
0.5720000000000001,0.121,82.445,0.373,0.0136,1.55e-06,4,0.856,1,228438,-8.429,0.45399999999999996,1,audio_features,spotify:track:7ol8W3NEydMmc0cEvD96Ts,Can't Have Everything,Drake,More Life,0.9288580716735029
0.48100000000000004,0.17600000000000002,134.007,0.287,0.105,0.0,4,0.9279999999999999,9,210937,-9.35,0.613,0,audio_features,spotify:track:5o2r7507gCOYdRMeR3noqZ,Fake Love,Drake,More Life,0.9309434021544741
0.317,0.11,103.001,0.0583,0.49700000000000005,0.0128,4,0.825,10,245787,-12.39,0.136,1,audio_features,spotify:track:36ONiya0OANYknz0GgJmwB,Don’t Matter To Me,Drake,Scorpion,0.9335944208875732
0.509,0.127,91.632,0.475,0.633,0.0,4,0.564,1,322160,-9.727,0.38799999999999996,0,audio_features,spotify:track:2WC4sK0ryyysQhtDok9Ytr,From Time,Drake,Nothing Was The Same (Deluxe),0.9393016534161418
0.5529999999999999,0.514,139.023,0.276,0.0788,3.17e-06,4,0.865,1,272453,-7.0120000000000005,0.44299999999999995,1,audio_features,spotify:track:0WtVtCK5SEFvyyA5V8D9CI,No Frauds,Nicki Minaj,No Frauds,0.9396468450718272
0.66,0.282,118.37700000000001,0.496,0.07400000000000001,0.0,5,0.778,1,247547,-9.508,0.743,1,audio_features,spotify:track:7dCPr8kqjWRmAdm5zGUg17,Stuntin,Lil Wayne,Dedication 3 Gangsta Grillz,0.9433899699494289
0.449,0.115,86.505,0.442,0.428,8.29e-06,4,0.461,0,219960,-10.998,0.10400000000000001,1,audio_features,spotify:track:7ijJ5crvsnCvCLJbHpyq3j,Final Fantasy,Drake,Scorpion,0.9454971660239129
0.46,0.147,146.274,0.382,0.0035399999999999997,2.71e-05,4,0.594,1,202451,-7.607,0.0541,1,audio_features,spotify:track:2ZRJRe82aZaVhOKKlbJr4v,Summer Sixteen,Drake,Summer Sixteen,0.945775042656431
0.35100000000000003,0.0967,134.369,0.34,0.485,0.0,4,0.495,3,301960,-14.669,0.271,0,audio_features,spotify:track:7t1lBIr3WIEtqQEOdZFMUf,Look What You've Done,Drake,Take Care (Deluxe),0.9465723610209076
0.521,0.607,105.992,0.166,0.245,0.00545,4,0.8390000000000001,7,205163,-10.45,0.33,1,audio_features,spotify:track:0ZaSipkjXePTkzOQW29rxt,Madiba Riddim,Drake,More Life,0.9482905041513144
0.47700000000000004,0.157,170.99,0.325,0.0106,0.0,3,0.84,1,202085,-6.599,0.36,1,audio_features,spotify:track:1h0VyjjtKqqvMNjW82JyyE,Plastic Bag,Drake,What A Time To Be Alive,0.950749826668649
0.519,0.131,160.003,0.223,0.000394,0.0006900000000000001,4,0.8420000000000001,0,180000,-9.255,0.249,1,audio_features,spotify:track:3nR43A2UqJAkYzbYfIHRGa,I'm The Plug,Drake,What A Time To Be Alive,0.9527554718686291
0.43799999999999994,0.649,133.958,0.152,0.0212,0.0,3,0.8340000000000001,0,189853,-9.577,0.207,1,audio_features,spotify:track:7juAP7GZBF0Dtm0qqLSWOJ,Still Here,Drake,Views,0.9579155845867716
0.49,0.142,83.508,0.251,0.0125,0.00101,4,0.895,10,227727,-10.31,0.257,0,audio_features,spotify:track:24BSTATmWEmrPOgEM17bfN,No Shopping,French Montana,No Shopping,0.9590950645723184
0.621,0.136,118.891,0.28300000000000003,0.315,0.0,4,0.789,10,252040,-7.685,0.158,0,audio_features,spotify:track:1bzM1cd6oqFozdr4wK6HdR,Blessings,Big Sean,Dark Sky Paradise,0.9592057385901722
0.589,0.11,139.751,0.392,0.07400000000000001,0.0,4,0.826,5,255139,-5.489,0.297,0,audio_features,spotify:track:0WHxt7NjSS6FvajiQTURJQ,Wildfire (OVO Remix),SBTRKT,Wildfire,0.960054707929496
0.442,0.111,201.8,0.35600000000000004,0.00010700000000000001,6.12e-05,4,0.7659999999999999,1,181573,-8.558,0.39,1,audio_features,spotify:track:4Kz4RdRCceaA9VgTqBhBfa,The Motto,Drake,Take Care (Deluxe),0.9632473842199745
0.38799999999999996,0.0954,172.118,0.311,0.52,0.000102,4,0.52,10,251298,-12.32,0.129,0,audio_features,spotify:track:2GNyxFmIlarr7uR6JRX6yM,Paris Morton Music,Champagne Pa,Even Closer To My Dreams,0.9650788868297245
0.5870000000000001,0.0835,149.993,0.33799999999999997,0.27899999999999997,0.0,4,0.899,11,214467,-7.8660000000000005,0.49,0,audio_features,spotify:track:1iSZPndzmY6NvL1jAtIvY1,I'm Upset,Drake,Scorpion,0.9651241813866368
0.44299999999999995,0.276,136.078,0.264,0.0172,0.0,4,0.925,1,236615,-8.216000000000001,0.35,1,audio_features,spotify:track:2jG6ifTWXk0AvonlgcXGgZ,Portland,Drake,More Life,0.966524407590767
0.528,0.0936,146.056,0.27399999999999997,0.511,0.000334,4,0.757,0,188703,-10.799000000000001,0.302,0,audio_features,spotify:track:5a5BZe4XVd1bvWXLOLPUfV,Jersey,Future,What A Time To Be Alive,0.968750033011777
0.384,0.708,162.097,0.375,0.2,0.0,4,0.688,9,206120,-8.824,0.43200000000000005,0,audio_features,spotify:track:1kLsyb2tgz9N5Qkr6QAK3t,Glow,Drake,More Life,0.9711164950141803
0.376,0.10099999999999999,126.913,0.408,0.743,0.0,4,0.632,11,225776,-14.209000000000001,0.537,0,audio_features,spotify:track:2zotpumS699VgoHFJuUdeY,Girls Love Beyonce,Champagne Pa,Even Closer To My Dreams,0.9737522844518733
0.515,0.446,141.009,0.271,0.247,0.0,4,0.888,1,225893,-6.246,0.264,1,audio_features,spotify:track:5S1IUPueD0xE0vj4zU3nSf,Bigger Than You (feat. Drake & Quavo),2 Chainz,Bigger Than You feat. Drake & Quavo,0.9752229167605074
0.621,0.124,89.28200000000001,0.39399999999999996,0.653,0.0,4,0.747,4,253935,-9.115,0.306,0,audio_features,spotify:track:5pJnRLlzUcRxrtYgfdUwvg,30 for 30 Freestyle,Drake,What A Time To Be Alive,0.9759307215848678
0.5589999999999999,0.121,140.201,0.52,0.157,0.0,4,0.632,6,261867,-5.891,0.156,1,audio_features,spotify:track:5LnXWeA9tuWKI2C1H74iiJ,Too Much,Drake,Nothing Was The Same (Deluxe),0.9765035622442283
0.45299999999999996,0.14,161.997,0.33799999999999997,0.0933,0.0,4,0.813,1,208027,-6.941,0.191,1,audio_features,spotify:track:5nN8BwAQDJDguq7Dpd3JQQ,Where Ya At,Future,DS2 (Deluxe),0.976681307002602
0.6940000000000001,0.121,177.77700000000002,0.608,0.91,0.0,4,0.457,6,189769,-7.018,0.38299999999999995,0,audio_features,spotify:track:3bOoByGO6dgf3EYY8pSDaV,Charged Up,Drake,Charged Up,0.978343091691856
0.51,0.0797,123.961,0.185,0.0836,0.0658,4,0.9109999999999999,2,261733,-10.786,0.191,1,audio_features,spotify:track:4OURH8h9ylAU1aD4eSspiI,No Complaints,Metro Boomin,No Complaints,0.9786104690074657
0.535,0.114,78.97399999999999,0.449,0.217,0.0,4,0.812,4,167653,-9.306000000000001,0.321,1,audio_features,spotify:track:48S3Pfu533qMMgHXmV1ruh,6 Man,Drake,If You're Reading This It's Too Late,0.9827691157599593
0.41600000000000004,0.114,159.109,0.387,0.46399999999999997,0.0,4,0.735,8,350621,-7.939,0.22899999999999998,1,audio_features,spotify:track:1WvBza6fVzy7OK2JbWKRyn,Successful,Drake,So Far Gone,0.983403514720423
0.5710000000000001,0.534,172.105,0.478,0.38,0.0,4,0.748,11,181933,-7.916,0.5529999999999999,1,audio_features,spotify:track:39h7qYbmksGgxQzDH9X7Aq,Energy,Drake,If You're Reading This It's Too Late,0.9867145482975704
0.439,0.138,139.112,0.397,0.0407,0.0,4,0.903,8,307593,-11.812999999999999,0.532,1,audio_features,spotify:track:0XpEoWpZqlQpGFYZXDU2Hj,Sacrifices,Drake,More Life,0.9880881831879301
0.491,0.5710000000000001,141.97899999999998,0.439,0.0681,0.0,4,0.736,10,218674,-6.892,0.203,0,audio_features,spotify:track:3LBBQH0CWnrG3kSvSmzArK,Free Smoke,Drake,More Life,0.9889908751508668
0.33399999999999996,0.11800000000000001,137.855,0.385,0.0204,0.0,4,0.804,0,220862,-10.135,0.20199999999999999,1,audio_features,spotify:track:35Nsvr22p4RsudZoH8kLdC,Change Locations,Drake,What A Time To Be Alive,0.9890539068853066
0.6940000000000001,0.13699999999999998,143.894,0.505,0.153,0.0,4,0.74,1,188320,-7.4879999999999995,0.249,1,audio_features,spotify:track:1nFgXsg2CUbyK0BJX9cmfj,Trophies,Young Money,Rise Of An Empire (Deluxe Edition),0.9893789297671031
0.318,0.111,151.968,0.40299999999999997,0.23399999999999999,5.08e-06,4,0.878,6,254779,-5.81,0.214,0,audio_features,spotify:track:6rNVR6kOZwn6Q3EW6tvkgi,Bring It Back (with Drake & Mike WiLL Made-It),Trouble,Bring It Back (with Drake & Mike WiLL Made-It),0.9896244221871258
0.406,0.0892,193.06799999999998,0.43700000000000006,0.0304,0.0,4,0.6809999999999999,4,233507,-9.83,0.172,1,audio_features,spotify:track:1mfsQje0xKuw9u3RUwrocx,Who Do You Love?,YG,My Krazy Life,0.9903033384688231
0.44,0.0798,145.116,0.47100000000000003,0.00175,2.73e-06,4,0.711,1,220427,-9.509,0.121,1,audio_features,spotify:track:5iemvGR1EraL9s3XvohIP3,Grammys,Drake,Views,0.991732428816818
0.506,0.0922,119.954,0.469,0.359,0.0,4,0.866,8,312187,-6.912999999999999,0.272,0,audio_features,spotify:track:6OTaps5Xn8XEWraT29bAwW,Only,Nicki Minaj,Only,0.9927399542200691
0.377,0.19,133.996,0.33899999999999997,0.0126,0.0,4,0.888,7,162800,-10.142000000000001,0.126,0,audio_features,spotify:track:1Jrj3k5L36dPkU6KAclU7g,Blue Tint,Drake,Scorpion,0.994429870319969
0.34600000000000003,0.10800000000000001,119.958,0.53,0.035,0.0,4,0.9640000000000001,5,142273,-9.309,0.562,0,audio_features,spotify:track:1wsf1YFQSYND45y0GzJmf7,Yes Indeed,Lil Baby,Yes Indeed,0.994448824557332
0.684,0.499,170.416,0.7170000000000001,0.16399999999999998,0.0,4,0.534,11,195720,-7.874,0.33799999999999997,0,audio_features,spotify:track:5fcM0StdQxMjzulVGhFkHN,8 Out Of 10,Drake,Scorpion,0.9959899619257817
0.36200000000000004,0.139,93.008,0.591,0.0442,0.0,4,0.927,0,196587,-9.329,0.389,0,audio_features,spotify:track:2tlkU66loXhmV2JqTHlz5T,Why You Always Hatin?,YG,Still Brazy (Deluxe),0.997700144022455
0.638,0.11,160.158,0.8959999999999999,0.828,0.00020099999999999998,4,0.479,11,244645,-12.112,0.19,0,audio_features,spotify:track:1tcLxH1WhA2oORQKDUFsS4,The Calm,Drake,So Far Gone,0.9998474667038563
